19.5401 4.11572 1.18817 0.0307378 -1.49518 -1.10835 
19.6475 4.14662 1.18846 -0.00851156 -1.524 -1.10835 
19.7557 4.17751 1.18772 -0.0485102 -1.55282 -1.10835 
19.8647 4.20837 1.18593 -0.0892581 -1.58164 -1.10835 
19.9745 4.23917 1.18307 -0.130755 -1.61045 -1.10835 
20.0852 4.26988 1.17913 -0.172474 -1.58648 1.53101 
20.1966 4.30048 1.17411 -0.213205 -1.54668 1.53101 
20.3088 4.33093 1.16805 -0.252901 -1.50687 1.53101 
20.4218 4.36121 1.16097 -0.291562 -1.46706 1.53101 
20.5356 4.39129 1.1529 -0.329188 -1.42726 1.53101 
20.6501 4.42115 1.14386 -0.36578 -1.38745 1.53101 
20.7655 4.45076 1.13388 -0.401336 -1.34765 1.53101 
20.8816 4.4801 1.123 -0.435857 -1.30784 1.53101 
20.9984 4.50915 1.11123 -0.469343 -1.26803 1.53101 
21.116 4.53788 1.0986 -0.501795 -1.22823 1.53101 
21.2344 4.56627 1.08514 -0.533211 -1.18842 1.53101 
21.3535 4.5943 1.07088 -0.563593 -1.14861 1.53101 
21.4733 4.62195 1.05585 -0.592939 -1.10881 1.53101 
21.5938 4.6492 1.04006 -0.621251 -1.069 1.53101 
21.715 4.67603 1.02355 -0.648527 -1.0292 1.53101 
21.837 4.70242 1.00635 -0.674769 -0.98939 1.53101 
21.9596 4.72835 0.988472 -0.699976 -0.949584 1.53101 
22.0828 4.75381 0.969956 -0.724147 -0.909778 1.53101 
22.2068 4.77878 0.950825 -0.747284 -0.869972 1.53101 
22.3313 4.80325 0.931106 -0.769386 -0.830166 1.53101 
22.4565 4.8272 0.910826 -0.790453 -0.790359 1.53101 
22.5823 4.85061 0.890012 -0.810485 -0.750553 1.53101 
22.7088 4.87347 0.86869 -0.829481 -0.710747 1.53101 
22.8358 4.89578 0.846887 -0.847443 -0.670941 1.53101 
22.9633 4.91751 0.824632 -0.86437 -0.631135 1.53101 
23.0915 4.93865 0.801949 -0.880262 -0.591329 1.53101 
23.2201 4.9592 0.778867 -0.895119 -0.551522 1.53101 
23.3493 4.97915 0.755412 -0.908942 -0.511716 1.53101 
23.479 4.99848 0.731611 -0.921729 -0.47191 1.53101 
23.6093 5.01719 0.707491 -0.933481 -0.432104 1.53101 
23.7399 5.03527 0.683079 -0.944198 -0.392298 1.53101 
23.8711 5.05271 0.658402 -0.95388 -0.352492 1.53101 
24.0027 5.06951 0.633486 -0.962528 -0.312686 1.53101 
24.1347 5.08565 0.608359 -0.97014 -0.272879 1.53101 
24.2671 5.10114 0.583048 -0.976717 -0.233073 1.53101 
24.3999 5.11597 0.557579 -0.98226 -0.193267 1.53101 
